Country,Year,Manufacturer,EV_Sales_(USD),Charging_Stations,EV_Market_Share(%),Total_Vehicles_Sold,EV_Type,GDP_per_Capita,Govt_Incentives
Japan,2024,Volkswagen,37414.0,3864.0,6.72,76064.0,PHEV,47881.0,YES
Canada,2016,Volkswagen,46913.0,973.0,8.45,141660.0,PHEV,37378.0,NO
Uk,2020,Volkswagen,43152.0,115.0,18.7,56441.0,PHEV,45976.0,NO
Canada,2021,Volkswagen,49213.0,3664.0,9.56,98581.0,BEV,75172.0,NO
France,2023,Renault,6941.0,45.0,13.31,20090.0,HEV,60189.0,NO
Canada,2016,BYD,16893.0,2435.0,11.46,49294.0,HEV,72831.0,NO
China,2024,Hyundai,36493.0,4964.0,23.64,93319.0,HEV,37451.0,NO
Canada,2024,Renault,7727.0,3283.0,24.48,90298.0,PHEV,66481.0,NO
France,2024,Chevrolet,3540.0,1472.0,18.01,68714.0,BEV,27160.0,NO
France,2019,BMW,27542.0,997.0,6.98,120200.0,BEV,58993.0,NO
Netherlands,2016,Ford,9660.0,2647.0,19.33,68444.0,HEV,8421.0,NO
Uk,2021,BYD,21900.0,779.0,8.96,27258.0,BEV,66108.0,YES
China,2018,Kia,32996.0,3361.0,4.72,94942.0,PHEV,39467.0,YES
Canada,2021,Volkswagen,18125.0,1135.0,17.77,110427.0,BEV,40532.0,YES
Uk,2020,Ford,12823.0,4849.0,19.71,87202.0,BEV,15210.0,YES
Netherlands,2017,BMW,7204.0,3723.0,20.42,76215.0,BEV,37378.0,YES
Canada,2015,Tesla,10186.0,4221.0,2.74,56029.0,BEV,61963.0,NO
India,2018,Chevrolet,48056.0,1878.0,19.41,117966.0,PHEV,26592.0,YES
Uk,2019,Ford,29828.0,1941.0,29.46,41582.0,PHEV,73982.0,NO
Canada,2017,Kia,37711.0,4735.0,29.78,101422.0,BEV,42323.0,YES
Germany,2015,Hyundai,19252.0,295.0,16.11,106209.0,PHEV,57273.0,YES
Germany,2017,Tesla,26842.0,4905.0,4.7,104401.0,HEV,11699.0,YES
Japan,2017,Chevrolet,10215.0,2795.0,2.83,27378.0,HEV,6782.0,NO
Usa,2019,Kia,23141.0,1611.0,12.05,59726.0,BEV,31682.0,NO
Canada,2023,Tesla,43185.0,1699.0,18.42,134558.0,HEV,66450.0,YES
Canada,2021,Chevrolet,10882.0,4447.0,17.43,102237.0,HEV,62929.0,YES
Germany,2021,Kia,22432.0,1836.0,20.55,68465.0,PHEV,64133.0,NO
Canada,2021,Tesla,30119.0,82.0,10.35,55345.0,BEV,7721.0,NO
India,2019,Renault,21109.0,2988.0,11.04,77358.0,PHEV,49895.0,YES
Japan,2023,Tesla Inc,29437.0,1995.0,4.84,94746.0,HEV,30984.0,YES
Canada,2016,BMW,49019.0,2974.0,1.75,66939.0,PHEV,32822.0,NO
Canada,2016,Renault,47159.0,4233.0,13.54,125611.0,HEV,75270.0,YES
Netherlands,2020,Volkswagen,34113.0,3613.0,13.75,90212.0,HEV,36262.0,YES
France,2015,BYD,13177.0,2729.0,7.27,100446.0,BEV,61545.0,NO
Canada,2018,Tesla,38447.0,2720.0,5.41,79369.0,HEV,43913.0,YES
Norway,2020,Kia,31997.0,4747.0,15.05,82838.0,HEV,47332.0,NO
Germany,2022,Volkswagen,27026.0,466.0,13.48,72962.0,HEV,30794.0,YES
Norway,2023,Chevrolet,5948.0,1189.0,9.79,16022.0,BEV,7406.0,NO
Uk,2023,Volkswagen,32323.0,409.0,2.81,130862.0,HEV,47851.0,YES
China,2022,Nissan,34906.0,2158.0,18.84,77685.0,PHEV,69828.0,YES
Japan,2023,Tesla,42279.0,429.0,16.28,100288.0,PHEV,16422.0,YES
China,2023,Volkswagen,42968.0,777.0,6.64,140742.0,BEV,27715.0,NO
Netherlands,2016,Hyundai,28105.0,1559.0,6.13,105478.0,PHEV,70252.0,NO
France,2020,Nissan,4981.0,2303.0,23.92,29158.0,BEV,25022.0,NO
Netherlands,2023,Chevrolet,41261.0,910.0,7.24,65001.0,BEV,60353.0,YES
India,2024,Hyundai,25317.0,2395.0,2.87,26988.0,HEV,1163.0,YES
Netherlands,2024,Renault,41924.0,3052.0,8.71,53558.0,HEV,5798.0,YES
Japan,2024,Volkswagen,22920.0,2365.0,8.71,53220.0,BEV,11749.0,NO
Germany,2024,BMW,39095.0,555.0,10.42,134042.0,PHEV,34361.0,NO
China,2020,Renault,21723.0,3814.0,12.44,42600.0,PHEV,56316.0,NO
Norway,2023,BYD,43904.0,2682.0,28.7,77688.0,PHEV,4191.0,NO
Netherlands,2021,Kia,33660.0,434.0,20.96,84383.0,HEV,4631.0,NO
Japan,2016,Ford,6672.0,1130.0,25.39,27953.0,HEV,29671.0,YES
Japan,2023,BMW,23753.0,2257.0,7.58,98369.0,PHEV,8099.0,YES
Norway,2016,Ford,25931.0,2158.0,2.39,87851.0,BEV,64530.0,NO
Usa,2023,Hyundai,36724.0,3516.0,3.07,114540.0,BEV,17531.0,YES
Uk,2023,Nissan,23304.0,4337.0,11.24,72659.0,HEV,10866.0,NO
Germany,2017,Tesla,5031.0,4504.0,28.33,70058.0,BEV,58906.0,NO
Uk,2022,Ford,28638.0,2499.0,3.85,105933.0,PHEV,6439.0,NO
Netherlands,2022,Nissan,47741.0,1583.0,3.4,88020.0,HEV,24888.0,YES
Netherlands,2022,BYD,18130.0,3729.0,23.31,54274.0,BEV,53161.0,YES
Canada,2015,Renault,32625.0,1623.0,3.01,111665.0,PHEV,62558.0,YES
Netherlands,2019,Ford,21169.0,379.0,10.34,107836.0,PHEV,26227.0,YES
Germany,2023,BYD,6478.0,779.0,18.45,46549.0,PHEV,70519.0,YES
Germany,2022,Hyundai,10003.0,3369.0,20.04,68869.0,BEV,17905.0,YES
Netherlands,2017,Renault,46338.0,2330.0,27.91,74144.0,PHEV,46000.0,YES
China,2015,Volkswagen,22668.0,4593.0,13.53,79087.0,PHEV,50145.0,NO
India,2017,Chevrolet,25153.790504451037,3707.0,28.35,75377.24470820969,PHEV,3461.0,YES
Norway,2021,Ford,14791.0,3253.0,6.73,114780.0,HEV,62332.0,NO
France,2024,Nissan,12758.0,1577.0,10.19,90030.0,HEV,38643.0,YES
China,2017,BMW,43219.0,4361.0,16.81,130469.0,PHEV,59712.0,NO
France,2024,Kia,45768.0,4568.0,3.66,95457.0,BEV,45638.0,YES
China,2015,BYD,26562.0,4092.0,5.37,57301.0,BEV,58804.0,YES
India,2017,Hyundai Inc,43785.0,3764.0,22.99,111697.0,PHEV,9706.0,YES
Japan,2016,Ford,9394.0,1663.0,17.39,62006.0,HEV,30725.0,YES
China,2018,Chevrolet,48731.0,1865.0,24.2,117787.0,PHEV,4081.0,YES
Netherlands,2016,BYD,11829.0,2169.0,23.73,97728.0,BEV,48701.0,NO
Netherlands,2023,Volkswagen,43741.0,2659.0,25.36,80592.0,PHEV,27832.0,YES
India,2023,Renault,12587.0,1134.0,4.62,23183.0,PHEV,19313.0,YES
India,2020,Kia,48139.0,1023.0,18.2,116503.0,BEV,74445.0,YES
France,2019,Tesla,38856.0,4927.0,21.17,99652.0,BEV,65429.0,NO
Norway,2019,Nissan,39159.0,4293.0,24.03,55538.0,PHEV,60664.0,YES
Usa,2022,Chevrolet,28266.0,2640.0,14.95,123999.0,BEV,70122.0,YES
France,2016,Nissan,16587.0,4441.0,7.54,24230.0,HEV,37727.0,YES
Netherlands,2022,Volkswagen,11505.0,2593.0,20.62,26731.0,PHEV,64646.0,YES
Usa,2019,Volkswagen,29231.0,2972.0,15.45,36228.0,BEV,56506.0,YES
Usa,2021,Nissan,22317.0,2984.0,24.93,33575.0,BEV,58775.0,YES
Canada,2015,Kia,11220.0,1179.0,11.77,62508.0,BEV,26051.0,YES
Netherlands,2024,Tesla Inc,27886.0,1336.0,29.95,62673.0,PHEV,22621.0,NO
China,2021,Hyundai,25153.790504451037,1846.0,6.03,75377.24470820969,HEV,46253.0,NO
China,2023,Nissan,19009.0,2181.0,12.13,34481.0,BEV,4471.0,YES
Canada,2023,BMW,35365.0,3706.0,17.99,134274.0,PHEV,36525.0,YES
China,2016,Kia,25070.0,1910.0,23.69,87400.0,BEV,26122.0,NO
Usa,2019,Kia,5517.0,4686.0,25.42,28953.0,HEV,43963.0,YES
France,2023,Hyundai,2596.0,713.0,15.01,29797.0,PHEV,20715.0,YES
India,2024,Volkswagen,29809.0,2988.0,13.67,99729.0,PHEV,44619.0,YES
Germany,2024,Volkswagen,43321.0,2866.0,5.61,51852.0,HEV,38051.0,NO
Germany,2023,BMW,23752.0,1441.0,2.65,117325.0,BEV,10557.0,YES
Canada,2023,Hyundai,9935.0,172.0,8.99,84932.0,HEV,18015.0,YES
Norway,2016,Hyundai,33472.0,591.0,2.9,130516.0,BEV,6347.0,NO
Japan,2016,Chevrolet,30814.0,2653.0,18.97,81840.0,PHEV,16892.0,YES
Uk,2020,Kia,25153.790504451037,699.0,12.92,75377.24470820969,PHEV,15289.0,NO
Uk,2022,BMW,8427.0,1181.0,4.71,74855.0,BEV,51601.0,YES
India,2022,Chevrolet,12429.0,2549.0,23.84,36098.0,PHEV,71968.0,YES
Netherlands,2017,Nissan,21144.0,2371.0,29.41,50372.0,BEV,35521.0,YES
Japan,2018,Tesla,32203.0,2362.0,14.45,121099.0,BEV,63292.0,YES
France,2015,BYD,29555.0,1941.0,11.14,121091.0,PHEV,7304.0,NO
Germany,2015,BMW,33865.0,3072.0,16.81,110280.0,PHEV,8521.0,YES
Germany,2016,Ford,6671.0,2100.0,2.96,52300.0,BEV,46232.0,YES
Germany,2015,Volkswagen,21508.0,1643.0,3.37,100529.0,HEV,70184.0,NO
France,2023,Ford,48445.0,4958.0,5.09,63802.0,HEV,69673.0,YES
China,2017,Tesla,597.0,3225.0,12.94,14521.0,PHEV,70286.0,YES
India,2015,BYD,28233.0,4693.0,2.81,119256.0,BEV,31651.0,YES
China,2017,BMW,43539.0,2334.0,5.78,108409.0,HEV,10283.0,YES
Usa,2023,Nissan,31073.0,4989.0,16.06,104128.0,HEV,11983.0,YES
Japan,2020,Ford,31432.0,1759.0,5.69,33213.0,BEV,57700.0,NO
Norway,2016,Renault,28124.0,2115.0,22.77,58242.0,BEV,23263.0,YES
India,2022,Ford,14065.0,3980.0,27.37,38713.0,HEV,51729.0,NO
Japan,2020,Volkswagen,42471.0,2284.0,4.06,92034.0,BEV,27390.0,YES
Netherlands,2016,Volkswagen,23628.0,2436.0,12.03,57286.0,BEV,7852.0,NO
India,2024,Ford,29950.0,2561.0,6.41,80109.0,PHEV,52707.0,NO
Germany,2022,BYD,33743.0,2221.0,9.02,41982.0,BEV,7710.0,NO
Usa,2017,Kia,21884.0,4664.0,6.68,90705.0,HEV,38991.0,NO
Japan,2018,BMW,14021.0,4573.0,17.18,95278.0,HEV,38711.0,YES
Uk,2017,BMW,2398.0,4145.0,15.7,88518.0,HEV,66031.0,YES
Germany,2023,Tesla,33880.0,697.0,5.41,102723.0,PHEV,40901.0,YES
Usa,2017,Hyundai,11705.0,1791.0,25.85,75692.0,PHEV,64370.0,NO
Norway,2015,Renault,32352.0,1920.0,4.55,89833.0,HEV,2283.0,YES
Netherlands,2021,Hyundai,34191.0,1135.0,29.41,61361.0,HEV,9438.0,YES
Uk,2018,Renault,20595.0,1570.0,3.7,48414.0,HEV,25217.0,YES
China,2019,Chevrolet,10087.0,3567.0,16.68,42017.0,PHEV,31090.0,NO
Usa,2023,Volkswagen,22453.0,3000.0,19.9,42341.0,HEV,44732.0,YES
Uk,2024,Tesla,16587.0,1164.0,26.51,76752.0,HEV,70615.0,NO
China,2018,Kia,36616.0,3841.0,3.53,133264.0,PHEV,26556.0,YES
India,2022,Renault,18599.0,2603.0,11.09,32829.0,HEV,30009.0,YES
Norway,2016,Kia,42355.0,1684.0,25.47,75957.0,HEV,75658.0,YES
India,2022,BYD,13076.0,733.0,22.44,102045.0,BEV,2089.0,NO
China,2017,Nissan,37846.0,945.0,1.11,106340.0,PHEV,77229.0,YES
France,2019,Volkswagen,39612.0,4229.0,29.76,77210.0,PHEV,42814.0,YES
Usa,2018,BMW,25715.0,2248.0,10.87,125460.0,HEV,64278.0,YES
Uk,2015,Kia,47746.0,4638.0,1.96,142558.0,PHEV,51100.0,NO
Uk,2015,BMW,44833.0,469.0,7.75,144529.0,BEV,51939.0,NO
Germany,2019,Chevrolet,30016.0,2267.0,19.87,117677.0,BEV,73954.0,YES
Germany,2022,Volkswagen,23246.0,2464.0,5.9,107543.0,BEV,16223.0,YES
Germany,2024,Kia,7201.0,2607.0,7.58,94717.0,PHEV,75567.0,YES
Uk,2020,Volkswagen,15537.0,3628.0,12.97,88215.0,PHEV,13109.0,YES
China,2022,Nissan,22510.0,605.0,1.52,46893.0,PHEV,62709.0,YES
Netherlands,2016,Tesla,4749.0,1760.0,4.7,75373.0,HEV,54330.0,NO
India,2019,Renault,15782.0,2956.0,22.86,41046.0,PHEV,60675.0,NO
Germany,2015,BMW,5575.0,2230.0,28.92,79341.0,PHEV,49200.0,YES
Norway,2021,Nissan,11502.0,4738.0,9.16,64644.0,HEV,57307.0,YES
Canada,2015,Ford,32155.0,2522.0,8.01,92866.0,BEV,7816.0,YES
India,2016,Hyundai,12139.0,4926.0,9.62,111373.0,BEV,72363.0,NO
Netherlands,2019,Chevrolet,33262.0,77.0,26.44,49111.0,PHEV,55869.0,YES
Japan,2015,Nissan,5874.0,4800.0,16.41,81687.0,BEV,52631.0,YES
Usa,2022,Hyundai,10385.0,2325.0,17.9,76472.0,HEV,30165.0,YES
Germany,2017,Chevrolet,1992.0,670.0,2.85,61635.0,PHEV,45900.0,NO
China,2018,Renault,43446.0,2054.0,16.23,140582.0,HEV,47403.0,YES
Norway,2017,Tesla,26134.0,986.0,2.88,87005.0,BEV,33174.0,YES
Netherlands,2022,Hyundai,34715.0,2389.0,27.41,107568.0,HEV,65046.0,YES
China,2023,Ford,43356.0,4764.0,26.88,133024.0,PHEV,15567.0,YES
Uk,2019,Volkswagen,15368.0,1583.0,18.16,94370.0,BEV,29803.0,YES
Norway,2023,Nissan,18730.0,1488.0,4.82,107175.0,PHEV,31795.0,NO
Germany,2021,Kia,25153.790504451037,588.0,19.91,75377.24470820969,BEV,1193.0,NO
Canada,2016,BMW,35275.0,1195.0,14.71,99099.0,PHEV,43752.0,YES
India,2020,BMW,28869.0,1946.0,2.15,58802.0,HEV,5378.0,NO
Uk,2019,Hyundai,41083.0,3461.0,14.62,117951.0,HEV,43604.0,NO
Netherlands,2022,BMW,18339.0,4806.0,1.16,37048.0,HEV,59557.0,YES
France,2016,Tesla,18043.0,4660.0,25.47,115081.0,HEV,17724.0,NO
Canada,2018,BYD,4328.0,1978.0,7.34,36665.0,PHEV,6482.0,NO
Japan,2024,Nissan,27505.0,1810.0,24.68,98953.0,BEV,5648.0,NO
Netherlands,2024,Chevrolet,25153.790504451037,865.0,16.42,75377.24470820969,PHEV,45602.0,NO
Usa,2021,Ford,49562.0,192.0,26.35,120590.0,PHEV,23207.0,YES
Uk,2015,Volkswagen,15614.0,1527.0,29.79,99890.0,PHEV,60518.0,YES
Japan,2017,BMW,44699.0,3701.0,22.17,123978.0,HEV,61348.0,NO
Netherlands,2018,BMW,42592.0,3349.0,20.56,66024.0,HEV,65089.0,YES
Japan,2019,Nissan,34255.0,3331.0,21.92,113937.0,BEV,53893.0,NO
Usa,2016,Hyundai,36320.0,736.0,2.18,104731.0,PHEV,24377.0,YES
Canada,2019,Volkswagen,47237.0,4043.0,20.29,51981.0,HEV,25995.0,NO
Japan,2023,Renault,34203.0,3818.0,12.72,59509.0,HEV,20086.0,NO
Usa,2018,Renault,14876.0,4016.0,12.97,52512.0,PHEV,52649.0,NO
Uk,2018,Volkswagen,35110.0,1876.0,18.36,110747.0,PHEV,79033.0,YES
Usa,2023,BYD,5158.0,3199.0,4.36,52777.0,BEV,18154.0,YES
Netherlands,2015,Chevrolet Inc,20039.0,2511.0,4.5,98352.0,PHEV,31373.0,YES
India,2023,Ford,33654.0,3431.0,5.12,113582.0,BEV,29669.0,NO
Uk,2018,BMW,25153.790504451037,4373.0,9.56,75377.24470820969,BEV,35624.0,YES
Uk,2023,BYD,9928.0,4679.0,17.2,83910.0,HEV,51583.0,NO
India,2024,Tesla,38892.0,1829.0,12.23,57406.0,PHEV,37268.0,YES
India,2019,Ford,25450.0,2130.0,9.88,87499.0,HEV,63493.0,NO
Canada,2023,Kia,40258.0,3144.0,3.87,56692.0,PHEV,65047.0,NO
Germany,2022,Renault,48275.0,2051.0,11.73,115952.0,BEV,46734.0,YES
Norway,2016,Ford,36629.0,2990.0,19.73,76961.0,PHEV,22312.0,YES
Japan,2015,Volkswagen,28340.0,2616.0,5.48,69719.0,BEV,18297.0,NO
China,2023,Hyundai,2511.0,1452.0,10.88,15249.0,BEV,48498.0,NO
Netherlands,2017,Volkswagen,11620.0,1839.0,25.57,91859.0,HEV,1929.0,YES
Netherlands,2019,Chevrolet,49015.0,1910.0,29.19,57084.0,HEV,43359.0,YES
Japan,2023,Tesla,20299.0,452.0,16.43,91487.0,BEV,8597.0,YES
China,2016,Chevrolet,49614.0,1267.0,12.47,69307.0,BEV,54161.0,NO
Germany,2015,Tesla,2669.0,2182.0,11.74,77520.0,PHEV,9036.0,YES
Netherlands,2024,Nissan,32278.0,3168.0,13.88,99599.0,PHEV,72675.0,YES
Uk,2018,Tesla,6844.0,2426.0,3.56,28382.0,PHEV,64918.0,NO
China,2023,Nissan Inc,15473.0,1946.0,12.18,58734.0,BEV,28716.0,YES
France,2024,Chevrolet,25153.790504451037,374.0,23.1,75377.24470820969,PHEV,6498.0,YES
India,2021,Nissan,11082.0,956.0,11.33,21651.0,HEV,57882.0,NO
Norway,2020,Nissan,5357.0,350.0,10.93,68800.0,PHEV,75027.0,YES
Germany,2021,Chevrolet,638.0,368.0,16.8,87014.0,HEV,31654.0,YES
Japan,2016,Hyundai,26379.0,1144.0,24.69,40662.0,PHEV,64922.0,YES
France,2022,Tesla,39920.0,3180.0,26.53,115885.0,BEV,47840.0,YES
France,2018,Renault,25153.790504451037,3745.0,19.0,75377.24470820969,PHEV,78988.0,NO
China,2019,Ford,49480.0,2577.0,2.14,141248.0,HEV,36428.0,YES
China,2017,BMW,43671.0,1919.0,7.6,83646.0,HEV,2140.0,YES
Canada,2024,BMW,25342.0,1855.0,16.47,45937.0,HEV,77021.0,YES
Uk,2018,Ford,28564.0,2464.0,12.21,91718.0,HEV,13991.0,YES
Canada,2019,Hyundai,48577.0,3812.0,12.82,67931.0,PHEV,23190.0,NO
Canada,2020,BMW,6642.0,3832.0,17.63,106310.0,HEV,54410.0,YES
Japan,2022,Ford,2884.0,4986.0,9.65,83902.0,HEV,41510.0,NO
Usa,2022,Nissan,49433.0,2500.0,1.89,75951.0,BEV,25045.0,YES
Uk,2017,Tesla,25153.790504451037,1734.0,27.87,75377.24470820969,PHEV,52919.0,YES
Usa,2018,Nissan,34405.0,2537.0,27.95,41250.0,PHEV,37674.0,NO
India,2016,Tesla,19837.0,2377.0,9.68,71988.0,HEV,18611.0,NO
Canada,2020,Renault,11386.0,4684.0,22.4,45178.0,HEV,10764.0,NO
Netherlands,2015,Nissan,21120.0,1777.0,28.18,29415.0,BEV,42160.0,NO
France,2020,BMW,20310.0,3665.0,4.22,54265.0,PHEV,62388.0,NO
Canada,2019,Tesla,45216.0,2025.0,3.1,74436.0,PHEV,75085.0,YES
Germany,2021,Nissan,22531.0,2432.0,25.42,80230.0,BEV,47092.0,NO
China,2020,Nissan,10850.0,2565.0,26.04,80337.0,PHEV,18622.0,YES
India,2015,Renault,5227.0,3975.0,8.72,30009.0,HEV,29454.0,YES
Netherlands,2015,Volkswagen,2868.0,446.0,1.98,65070.0,BEV,31750.0,YES
France,2021,BYD,11076.0,192.0,15.59,50409.0,HEV,2589.0,YES
China,2022,Tesla,39823.0,1021.0,9.79,137925.0,PHEV,47101.0,YES
China,2021,Nissan,46609.0,2317.0,5.14,118735.0,BEV,57071.0,YES
Germany,2021,Nissan,45909.0,1274.0,15.82,78806.0,BEV,51961.0,YES
Usa,2018,Volkswagen,3667.0,3807.0,21.5,32657.0,PHEV,63551.0,NO
Canada,2016,Hyundai,14587.0,2447.0,8.16,70690.0,BEV,71812.0,NO
Japan,2022,BYD,6293.0,4533.0,17.58,23502.0,BEV,44148.0,NO
Usa,2023,Nissan,41930.0,1958.0,12.24,135052.0,PHEV,45760.0,YES
Usa,2024,Tesla,23978.0,4128.0,8.37,123516.0,BEV,16372.0,YES
Usa,2020,Nissan,30296.0,938.0,9.07,130122.0,HEV,55040.0,NO
Canada,2016,Hyundai,10321.0,4638.0,14.79,17163.0,PHEV,64115.0,YES
China,2018,Kia,15706.0,2597.0,26.11,83620.0,PHEV,68055.0,YES
Netherlands,2020,Kia,22661.0,236.0,11.72,98280.0,HEV,39342.0,YES
China,2020,Tesla,20956.0,2267.0,17.01,48610.0,HEV,30320.0,YES
Usa,2018,Ford,28247.0,2678.0,22.87,112939.0,PHEV,58505.0,YES
India,2015,Nissan,20860.0,1761.0,27.99,117895.0,HEV,48377.0,NO
Germany,2018,Volkswagen,48091.0,4927.0,6.78,123174.0,BEV,61948.0,NO
France,2018,Kia,44783.0,244.0,11.67,118799.0,BEV,27672.0,NO
Uk,2021,Volkswagen,4713.0,2111.0,15.96,68220.0,PHEV,58134.0,NO
China,2019,Ford,2600.0,3667.0,1.43,23732.0,HEV,19199.0,NO
France,2021,BMW,35332.0,3861.0,18.26,60419.0,HEV,13828.0,NO
Germany,2019,Nissan,27353.0,3914.0,10.04,47964.0,HEV,44791.0,NO
Netherlands,2016,Chevrolet,12450.0,2522.0,16.12,16195.0,BEV,56243.0,YES
India,2021,BYD Inc,4366.0,3774.0,3.22,56740.0,BEV,31116.0,NO
Germany,2022,Tesla,15993.0,3472.0,1.51,34901.0,BEV,30336.0,NO
Germany,2018,Renault,41492.0,4035.0,7.47,103732.0,BEV,21093.0,NO
Uk,2022,Ford,6655.0,729.0,9.69,28618.0,BEV,51124.0,YES
Japan,2016,Tesla,21436.0,2217.0,27.06,50042.0,BEV,48832.0,NO
Uk,2024,Chevrolet,28651.0,3126.0,12.54,75322.0,PHEV,3204.0,YES
Norway,2021,Kia,27733.0,3286.0,22.68,77800.0,HEV,59585.0,NO
Germany,2015,Ford,41975.0,402.0,7.94,69398.0,BEV,75707.0,YES
China,2021,BMW,8159.0,3280.0,5.08,41952.0,HEV,47473.0,YES
China,2019,Chevrolet,31726.0,470.0,24.52,111641.0,PHEV,55254.0,NO
China,2016,Kia,25153.790504451037,3493.0,19.64,75377.24470820969,HEV,66344.0,YES
Germany,2023,Ford,47964.0,2305.0,4.89,125685.0,HEV,28045.0,YES
Japan,2017,Ford,45269.0,2793.0,15.52,73345.0,PHEV,65805.0,YES
India,2024,Renault,45105.0,2655.0,23.06,111206.0,HEV,32433.0,YES
France,2015,Volkswagen,43809.0,1942.0,14.3,141067.0,PHEV,38853.0,YES
Japan,2020,Kia,38905.0,1126.0,14.96,40397.0,PHEV,9811.0,YES
Netherlands,2015,BMW,28308.0,3833.0,29.85,76461.0,PHEV,55110.0,NO
Usa,2020,Ford,14479.0,3573.0,28.86,28346.0,BEV,60234.0,NO
Japan,2017,Tesla,26351.0,2753.0,21.64,42800.0,BEV,77221.0,NO
Uk,2022,BMW,24044.0,366.0,13.67,63914.0,HEV,31873.0,YES
Uk,2019,Renault,25153.790504451037,1293.0,25.05,75377.24470820969,PHEV,26372.0,NO
Netherlands,2022,BMW,4142.0,3435.0,21.25,19264.0,HEV,25820.0,NO
Norway,2016,Chevrolet,3395.0,939.0,22.96,89527.0,BEV,19793.0,YES
Netherlands,2023,BYD,8699.0,2535.0,21.83,72768.0,BEV,57746.0,YES
Canada,2017,Kia,25153.790504451037,95.0,18.49,75377.24470820969,HEV,23601.0,YES
France,2017,Ford,20210.0,2228.0,2.34,39811.0,HEV,64227.0,NO
Germany,2021,Renault,5467.0,2379.0,15.93,81138.0,BEV,6722.0,YES
France,2020,Ford,27913.0,2670.0,8.13,114780.0,HEV,67732.0,NO
France,2016,BMW,12797.0,2797.0,9.38,54492.0,BEV,20702.0,NO
Germany,2018,BMW,25742.0,2186.0,2.3,119506.0,BEV,54574.0,YES
India,2024,Renault,20708.0,3916.0,12.38,120640.0,BEV,4696.0,YES
Uk,2017,Hyundai Inc,20558.0,3939.0,11.36,75079.0,HEV,46740.0,YES
Japan,2017,Renault,15917.0,163.0,27.63,115051.0,PHEV,30961.0,NO
Japan,2015,Kia,26292.0,2411.0,20.71,53828.0,HEV,64043.0,YES
Netherlands,2018,Tesla,13496.0,4756.0,17.34,64308.0,HEV,23626.0,YES
Japan,2017,Chevrolet,11021.0,3964.0,9.19,92091.0,BEV,43998.0,NO
China,2020,Nissan,39565.0,4657.0,12.63,110658.0,HEV,3179.0,YES
France,2019,Chevrolet,44298.0,883.0,26.78,93155.0,BEV,21700.0,NO
China,2015,Hyundai,39964.0,1401.0,10.62,123498.0,HEV,14869.0,NO
China,2022,Tesla,45025.0,3586.0,11.57,109378.0,BEV,46026.0,NO
Japan,2022,Volkswagen,35736.0,1400.0,24.52,81831.0,BEV,15270.0,NO
Uk,2020,Tesla,31408.0,3617.0,11.23,117403.0,BEV,62250.0,NO
Germany,2020,Kia,17173.0,2490.0,16.63,25588.0,HEV,44884.0,YES
France,2024,Volkswagen,38044.0,834.0,18.12,129855.0,HEV,35148.0,NO
Japan,2016,Chevrolet,43133.0,2737.0,7.56,129209.0,HEV,78116.0,NO
Usa,2023,Kia,25417.0,1997.0,29.04,111446.0,HEV,21466.0,NO
Usa,2015,Tesla,30706.0,4525.0,22.51,58270.0,HEV,23412.0,NO
Norway,2019,BYD,28490.0,1859.0,9.78,65007.0,BEV,14156.0,YES
France,2018,Renault,17089.0,4601.0,27.16,114206.0,BEV,28127.0,NO
Germany,2018,Kia,5641.0,4318.0,16.73,25016.0,HEV,16088.0,YES
Usa,2018,Kia,47635.0,4548.0,8.8,126712.0,PHEV,9712.0,NO
Canada,2019,BMW,12797.0,2783.0,8.69,107816.0,BEV,79958.0,YES
India,2017,BMW,33420.0,2974.0,17.24,37220.0,BEV,43712.0,NO
Norway,2020,BYD,3110.0,3885.0,29.2,99212.0,HEV,21583.0,YES
Uk,2019,Ford,26082.0,416.0,4.63,60358.0,HEV,20873.0,NO
Uk,2020,Volkswagen,13550.0,690.0,6.66,36194.0,PHEV,63021.0,NO
India,2015,BMW,37625.0,1373.0,29.38,40163.0,BEV,37176.0,NO
Uk,2016,Chevrolet,42020.0,1109.0,20.46,135288.0,BEV,35998.0,NO
Usa,2017,Nissan,37555.0,4170.0,10.05,113780.0,BEV,45814.0,NO
Norway,2016,Nissan,20055.0,1577.0,12.23,94210.0,BEV,72569.0,NO
India,2023,BYD,41828.0,4956.0,23.68,61747.0,BEV,5173.0,NO
France,2021,Kia,44333.0,1834.0,29.14,82897.0,BEV,46814.0,YES
France,2016,BMW,14711.0,3396.0,15.53,86244.0,PHEV,57184.0,NO
Uk,2023,Hyundai,17876.0,2396.0,13.46,58070.0,HEV,1389.0,YES
Japan,2020,BMW,34267.0,4630.0,28.88,49061.0,HEV,59002.0,NO
Japan,2016,BYD,36031.0,3673.0,4.82,38512.0,HEV,57408.0,NO
Japan,2021,Ford,4231.0,461.0,19.13,96880.0,HEV,65887.0,NO
Canada,2018,Kia Inc,19977.0,892.0,15.54,64503.0,BEV,12889.0,YES
Uk,2020,Tesla,41428.0,122.0,1.57,102150.0,HEV,17523.0,NO
China,2015,Ford,1924.0,2959.0,10.69,13732.0,PHEV,73525.0,YES
Japan,2023,BMW,12753.0,2616.0,12.06,59973.0,HEV,47163.0,YES
France,2021,Ford,4265.0,2448.0,19.34,80542.0,BEV,23931.0,NO
